0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
2
2
6
12
9
15
16
18
21
25
29
29
34
65
65
75
85
111
129
122
169
197
252
257
262
300
304
363
399
419
464
534
543
579
586
636
679
694
745
679
700
779
804
768
752
733
683
704
656
621
614
563
566
535
518
473
432
416
360
344
327
273
245
210
198
173
160
152
129
120
90
88
78
82
58
55
42
32
31
39
19
26
14
14
14
8
12
10
4
4
4
0
2
1
2
4
1
0
0
1
2
1
4
1
